close,datetime,exchange_code,expiry_date,high,low,open,open_interest,product_type,stock_code,volume
1424.05,2024-03-01 09:15:00,NFO,28-MAR-2024,1424.65,1413.65,1415.25,199701700,Futures,HDFBAN,574200
1423.0,2024-03-01 09:16:00,NFO,28-MAR-2024,1424.7,1423.0,1424.2,199701700,Futures,HDFBAN,467500
1424.85,2024-03-01 09:17:00,NFO,28-MAR-2024,1425.5,1423.05,1423.05,199701700,Futures,HDFBAN,476300
1422.55,2024-03-01 09:18:00,NFO,28-MAR-2024,1425.1,1422.55,1424.6,199691250,Futures,HDFBAN,393250
1423.7,2024-03-01 09:19:00,NFO,28-MAR-2024,1424.0,1422.25,1422.55,199691250,Futures,HDFBAN,203500
1422.1,2024-03-01 09:20:00,NFO,28-MAR-2024,1424.0,1421.65,1424.0,199691250,Futures,HDFBAN,167200
1422.65,2024-03-01 09:21:00,NFO,28-MAR-2024,1422.95,1422.15,1422.35,199774300,Futures,HDFBAN,133100
1423.5,2024-03-01 09:22:00,NFO,28-MAR-2024,1423.5,1422.6,1422.6,199774300,Futures,HDFBAN,128150
1421.75,2024-03-01 09:23:00,NFO,28-MAR-2024,1423.65,1421.75,1423.6,199774300,Futures,HDFBAN,109450
1422.15,2024-03-01 09:24:00,NFO,28-MAR-2024,1422.7,1421.15,1421.95,199793000,Futures,HDFBAN,99550
1422.25,2024-03-01 09:25:00,NFO,28-MAR-2024,1422.9,1421.5,1422.35,199793000,Futures,HDFBAN,119350
1421.45,2024-03-01 09:26:00,NFO,28-MAR-2024,1422.45,1421.45,1422.25,199793000,Futures,HDFBAN,72600
1420.55,2024-03-01 09:27:00,NFO,28-MAR-2024,1422.0,1420.55,1421.45,199815000,Futures,HDFBAN,97350
1421.2,2024-03-01 09:28:00,NFO,28-MAR-2024,1421.55,1420.2,1420.55,199815000,Futures,HDFBAN,118250
1420.35,2024-03-01 09:29:00,NFO,28-MAR-2024,1421.2,1420.05,1421.2,199815000,Futures,HDFBAN,64350
1421.25,2024-03-01 09:30:00,NFO,28-MAR-2024,1421.65,1420.35,1420.35,199812800,Futures,HDFBAN,103950
1420.8,2024-03-01 09:31:00,NFO,28-MAR-2024,1421.15,1420.3,1421.0,199812800,Futures,HDFBAN,77000
1420.85,2024-03-01 09:32:00,NFO,28-MAR-2024,1421.1,1420.65,1421.05,199812800,Futures,HDFBAN,50600
1420.5,2024-03-01 09:33:00,NFO,28-MAR-2024,1421.05,1420.2,1420.85,199843050,Futures,HDFBAN,94600
1420.3,2024-03-01 09:34:00,NFO,28-MAR-2024,1421.75,1419.65,1420.45,199843050,Futures,HDFBAN,277750
1420.45,2024-03-01 09:35:00,NFO,28-MAR-2024,1421.0,1419.9,1420.15,199843050,Futures,HDFBAN,132550
1419.25,2024-03-01 09:36:00,NFO,28-MAR-2024,1420.7,1419.25,1420.4,199855150,Futures,HDFBAN,129250
1419.35,2024-03-01 09:37:00,NFO,28-MAR-2024,1419.95,1419.15,1419.25,199855150,Futures,HDFBAN,93500
1418.95,2024-03-01 09:38:00,NFO,28-MAR-2024,1419.6,1418.95,1419.25,199855150,Futures,HDFBAN,79200
1419.05,2024-03-01 09:39:00,NFO,28-MAR-2024,1419.3,1418.65,1419.15,199903550,Futures,HDFBAN,118250
1419.1,2024-03-01 09:40:00,NFO,28-MAR-2024,1419.5,1418.95,1419.0,199903550,Futures,HDFBAN,145750
1419.95,2024-03-01 09:41:00,NFO,28-MAR-2024,1420.0,1419.1,1419.1,199903550,Futures,HDFBAN,71500
1421.2,2024-03-01 09:42:00,NFO,28-MAR-2024,1421.35,1419.8,1419.8,200006950,Futures,HDFBAN,130350
1422.1,2024-03-01 09:43:00,NFO,28-MAR-2024,1422.6,1421.0,1421.2,200006950,Futures,HDFBAN,114950
1421.25,2024-03-01 09:44:00,NFO,28-MAR-2024,1422.45,1421.05,1422.1,200006950,Futures,HDFBAN,104500
1422.15,2024-03-01 09:45:00,NFO,28-MAR-2024,1422.5,1421.15,1421.25,200119150,Futures,HDFBAN,232100
1420.35,2024-03-01 09:46:00,NFO,28-MAR-2024,1422.35,1420.0,1422.2,200119150,Futures,HDFBAN,85800
1420.1,2024-03-01 09:47:00,NFO,28-MAR-2024,1421.0,1420.1,1420.35,200119150,Futures,HDFBAN,73700
1419.9,2024-03-01 09:48:00,NFO,28-MAR-2024,1420.5,1419.65,1420.4,200192300,Futures,HDFBAN,65450
1421.15,2024-03-01 09:49:00,NFO,28-MAR-2024,1421.6,1419.75,1420.1,200192300,Futures,HDFBAN,108900
1419.75,2024-03-01 09:50:00,NFO,28-MAR-2024,1421.7,1419.75,1421.1,200192300,Futures,HDFBAN,102850
1420.3,2024-03-01 09:51:00,NFO,28-MAR-2024,1420.9,1419.75,1419.75,200255550,Futures,HDFBAN,46750
1420.0,2024-03-01 09:52:00,NFO,28-MAR-2024,1420.7,1419.75,1420.3,200255550,Futures,HDFBAN,19800
1420.1,2024-03-01 09:53:00,NFO,28-MAR-2024,1420.7,1419.9,1420.25,200255550,Futures,HDFBAN,36300
1420.1,2024-03-01 09:54:00,NFO,28-MAR-2024,1420.85,1420.05,1420.1,200291850,Futures,HDFBAN,55550
1419.45,2024-03-01 09:55:00,NFO,28-MAR-2024,1420.55,1419.25,1420.45,200291850,Futures,HDFBAN,45100
1419.6,2024-03-01 09:56:00,NFO,28-MAR-2024,1419.85,1419.05,1419.45,200291850,Futures,HDFBAN,52250
