close,datetime,exchange_code,expiry_date,high,low,open,open_interest,product_type,stock_code,volume
1673.1,2024-03-01 09:15:00,NFO,28-MAR-2024,1682.95,1672.8,1682.95,25278000,Futures,INFTEC,152800
1676.2,2024-03-01 09:16:00,NFO,28-MAR-2024,1676.4,1672.4,1673.0,25278000,Futures,INFTEC,108400
1673.85,2024-03-01 09:17:00,NFO,28-MAR-2024,1676.0,1673.2,1675.85,25278000,Futures,INFTEC,103200
1673.35,2024-03-01 09:18:00,NFO,28-MAR-2024,1673.35,1669.25,1672.5,25374000,Futures,INFTEC,97200
1672.85,2024-03-01 09:19:00,NFO,28-MAR-2024,1675.3,1671.85,1674.05,25374000,Futures,INFTEC,86800
1673.0,2024-03-01 09:20:00,NFO,28-MAR-2024,1673.0,1670.1,1672.8,25374000,Futures,INFTEC,55200
1675.35,2024-03-01 09:21:00,NFO,28-MAR-2024,1675.6,1672.9,1673.0,25446400,Futures,INFTEC,39200
1674.9,2024-03-01 09:22:00,NFO,28-MAR-2024,1676.0,1674.35,1675.35,25446400,Futures,INFTEC,32000
1675.9,2024-03-01 09:23:00,NFO,28-MAR-2024,1676.1,1674.2,1675.2,25446400,Futures,INFTEC,26800
1675.15,2024-03-01 09:24:00,NFO,28-MAR-2024,1676.3,1675.15,1676.15,25467600,Futures,INFTEC,23600
1676.65,2024-03-01 09:25:00,NFO,28-MAR-2024,1677.0,1675.15,1675.15,25467600,Futures,INFTEC,40000
1676.2,2024-03-01 09:26:00,NFO,28-MAR-2024,1676.65,1676.05,1676.65,25467600,Futures,INFTEC,22800
1675.05,2024-03-01 09:27:00,NFO,28-MAR-2024,1675.95,1674.45,1675.95,25453600,Futures,INFTEC,38800
1676.0,2024-03-01 09:28:00,NFO,28-MAR-2024,1676.1,1674.2,1675.05,25453600,Futures,INFTEC,30000
1674.5,2024-03-01 09:29:00,NFO,28-MAR-2024,1676.0,1673.75,1676.0,25453600,Futures,INFTEC,36800
1673.4,2024-03-01 09:30:00,NFO,28-MAR-2024,1674.75,1673.2,1674.6,25443200,Futures,INFTEC,24400
1673.75,2024-03-01 09:31:00,NFO,28-MAR-2024,1673.85,1672.75,1673.4,25443200,Futures,INFTEC,31600
1673.95,2024-03-01 09:32:00,NFO,28-MAR-2024,1674.35,1673.25,1673.75,25443200,Futures,INFTEC,22400
1673.4,2024-03-01 09:33:00,NFO,28-MAR-2024,1674.1,1673.25,1673.95,25437600,Futures,INFTEC,17200
