close,datetime,exchange_code,expiry_date,high,low,open,open_interest,product_type,stock_code,volume
2950.0,2024-03-01 09:15:00,NFO,28-MAR-2024,2956.1,2948.6,2950.3,38783000,Futures,RELIND,63500
2945.3,2024-03-01 09:16:00,NFO,28-MAR-2024,2950.1,2943.35,2949.75,38783000,Futures,RELIND,72000
2946.15,2024-03-01 09:17:00,NFO,28-MAR-2024,2949.25,2945.3,2945.3,38783000,Futures,RELIND,44250
2944.9,2024-03-01 09:18:00,NFO,28-MAR-2024,2947.25,2944.85,2945.75,38799750,Futures,RELIND,43750
2941.65,2024-03-01 09:19:00,NFO,28-MAR-2024,2946.9,2941.15,2944.9,38799750,Futures,RELIND,32250
2945.65,2024-03-01 09:20:00,NFO,28-MAR-2024,2946.0,2941.65,2941.65,38799750,Futures,RELIND,35250
2946.95,2024-03-01 09:21:00,NFO,28-MAR-2024,2947.05,2944.5,2945.45,38815000,Futures,RELIND,23750
2947.45,2024-03-01 09:22:00,NFO,28-MAR-2024,2949.0,2945.65,2946.0,38815000,Futures,RELIND,34500
2946.8,2024-03-01 09:23:00,NFO,28-MAR-2024,2948.25,2946.25,2948.0,38815000,Futures,RELIND,18500
2946.0,2024-03-01 09:24:00,NFO,28-MAR-2024,2947.2,2944.6,2946.8,38838750,Futures,RELIND,24000
2945.0,2024-03-01 09:25:00,NFO,28-MAR-2024,2946.05,2944.05,2946.0,38838750,Futures,RELIND,21750
2944.4,2024-03-01 09:26:00,NFO,28-MAR-2024,2944.9,2944.15,2944.85,38838750,Futures,RELIND,16750
2945.45,2024-03-01 09:27:00,NFO,28-MAR-2024,2946.15,2944.5,2944.65,38846000,Futures,RELIND,25750
2944.7,2024-03-01 09:28:00,NFO,28-MAR-2024,2945.45,2944.25,2945.0,38846000,Futures,RELIND,21000
2944.1,2024-03-01 09:29:00,NFO,28-MAR-2024,2945.05,2943.45,2944.7,38846000,Futures,RELIND,26500
2944.15,2024-03-01 09:30:00,NFO,28-MAR-2024,2946.65,2944.0,2944.1,38846500,Futures,RELIND,20250
2943.15,2024-03-01 09:31:00,NFO,28-MAR-2024,2944.4,2942.9,2943.9,38846500,Futures,RELIND,25000
2943.1,2024-03-01 09:32:00,NFO,28-MAR-2024,2944.3,2942.15,2943.15,38846500,Futures,RELIND,14750
2946.6,2024-03-01 09:33:00,NFO,28-MAR-2024,2946.6,2942.05,2943.4,38848750,Futures,RELIND,25500
2946.8,2024-03-01 09:34:00,NFO,28-MAR-2024,2948.35,2945.05,2946.9,38848750,Futures,RELIND,46500
2950.1,2024-03-01 09:35:00,NFO,28-MAR-2024,2952.3,2946.8,2946.8,38848750,Futures,RELIND,55000
2949.35,2024-03-01 09:36:00,NFO,28-MAR-2024,2950.5,2949.0,2950.1,38859250,Futures,RELIND,23750
2949.15,2024-03-01 09:37:00,NFO,28-MAR-2024,2950.45,2948.65,2949.15,38859250,Futures,RELIND,25250
2948.0,2024-03-01 09:38:00,NFO,28-MAR-2024,2949.15,2947.65,2949.15,38859250,Futures,RELIND,13000
2949.3,2024-03-01 09:39:00,NFO,28-MAR-2024,2950.5,2947.55,2948.0,38879000,Futures,RELIND,25500
2946.4,2024-03-01 09:40:00,NFO,28-MAR-2024,2950.2,2946.4,2949.3,38879000,Futures,RELIND,26750
2944.6,2024-03-01 09:41:00,NFO,28-MAR-2024,2946.4,2943.85,2946.4,38879000,Futures,RELIND,24500
2947.95,2024-03-01 09:42:00,NFO,28-MAR-2024,2948.25,2944.2,2944.85,38903250,Futures,RELIND,32500
2946.1,2024-03-01 09:43:00,NFO,28-MAR-2024,2949.45,2945.9,2947.95,38903250,Futures,RELIND,31750
2947.75,2024-03-01 09:44:00,NFO,28-MAR-2024,2948.9,2946.1,2946.1,38903250,Futures,RELIND,27750
2947.2,2024-03-01 09:45:00,NFO,28-MAR-2024,2949.2,2946.65,2948.0,38935750,Futures,RELIND,79000
2947.4,2024-03-01 09:46:00,NFO,28-MAR-2024,2949.8,2947.2,2948.0,38935750,Futures,RELIND,33500
2946.8,2024-03-01 09:47:00,NFO,28-MAR-2024,2947.65,2945.25,2947.4,38935750,Futures,RELIND,20000
2948.95,2024-03-01 09:48:00,NFO,28-MAR-2024,2949.0,2945.7,2946.8,38945250,Futures,RELIND,18250
2949.75,2024-03-01 09:49:00,NFO,28-MAR-2024,2949.85,2946.0,2948.95,38945250,Futures,RELIND,43250
2948.25,2024-03-01 09:50:00,NFO,28-MAR-2024,2951.8,2947.8,2950.45,38945250,Futures,RELIND,50500
2950.9,2024-03-01 09:51:00,NFO,28-MAR-2024,2952.95,2948.25,2948.25,38961500,Futures,RELIND,24250
2952.0,2024-03-01 09:52:00,NFO,28-MAR-2024,2952.0,2950.2,2950.9,38961500,Futures,RELIND,20750
2953.05,2024-03-01 09:53:00,NFO,28-MAR-2024,2953.2,2950.95,2950.95,38961500,Futures,RELIND,14500
2949.55,2024-03-01 09:54:00,NFO,28-MAR-2024,2953.05,2949.55,2953.05,38972750,Futures,RELIND,45000
2947.45,2024-03-01 09:55:00,NFO,28-MAR-2024,2950.05,2945.5,2949.55,38972750,Futures,RELIND,49500
2946.9,2024-03-01 09:56:00,NFO,28-MAR-2024,2948.75,2946.05,2947.45,38972750,Futures,RELIND,35000
2952.9,2024-03-01 09:57:00,NFO,28-MAR-2024,2952.95,2946.1,2946.15,38991500,Futures,RELIND,37000
2955.1,2024-03-01 09:58:00,NFO,28-MAR-2024,2956.05,2952.5,2952.9,38991500,Futures,RELIND,52000
2954.2,2024-03-01 09:59:00,NFO,28-MAR-2024,2955.0,2953.3,2955.0,38991500,Futures,RELIND,18250
2948.55,2024-03-01 10:00:00,NFO,28-MAR-2024,2956.1,2948.55,2954.3,38993000,Futures,RELIND,30500
2951.25,2024-03-01 10:01:00,NFO,28-MAR-2024,2951.9,2948.55,2948.55,38993000,Futures,RELIND,29750
2953.1,2024-03-01 10:02:00,NFO,28-MAR-2024,2954.45,2951.25,2951.25,38993000,Futures,RELIND,16500
2953.6,2024-03-01 10:03:00,NFO,28-MAR-2024,2954.0,2952.5,2953.1,38973250,Futures,RELIND,13000
2954.65,2024-03-01 10:04:00,NFO,28-MAR-2024,2954.95,2952.75,2953.6,38973250,Futures,RELIND,12000
2952.7,2024-03-01 10:05:00,NFO,28-MAR-2024,2954.65,2952.05,2954.65,38973250,Futures,RELIND,20000
2952.9,2024-03-01 10:06:00,NFO,28-MAR-2024,2954.45,2951.5,2952.7,38983000,Futures,RELIND,18250
2955.0,2024-03-01 10:07:00,NFO,28-MAR-2024,2955.5,2952.85,2952.9,38983000,Futures,RELIND,22000
2957.5,2024-03-01 10:08:00,NFO,28-MAR-2024,2958.0,2954.0,2955.0,38983000,Futures,RELIND,26500
2957.85,2024-03-01 10:09:00,NFO,28-MAR-2024,2961.0,2957.2,2957.5,38983250,Futures,RELIND,88000
2961.45,2024-03-01 10:10:00,NFO,28-MAR-2024,2961.45,2958.4,2958.5,38983250,Futures,RELIND,33750
2963.35,2024-03-01 10:11:00,NFO,28-MAR-2024,2963.8,2961.45,2961.45,38983250,Futures,RELIND,43750
2961.35,2024-03-01 10:12:00,NFO,28-MAR-2024,2963.35,2960.6,2963.35,38994500,Futures,RELIND,39000
2962.5,2024-03-01 10:13:00,NFO,28-MAR-2024,2962.5,2960.55,2961.35,38994500,Futures,RELIND,31750
2962.0,2024-03-01 10:14:00,NFO,28-MAR-2024,2963.25,2961.9,2962.0,38994500,Futures,RELIND,21000
2963.0,2024-03-01 10:15:00,NFO,28-MAR-2024,2965.0,2961.85,2962.0,38965500,Futures,RELIND,61000
2959.9,2024-03-01 10:16:00,NFO,28-MAR-2024,2963.8,2958.65,2963.0,38965500,Futures,RELIND,30750
2963.9,2024-03-01 10:17:00,NFO,28-MAR-2024,2964.95,2960.5,2961.0,38965500,Futures,RELIND,38250
2964.0,2024-03-01 10:18:00,NFO,28-MAR-2024,2965.0,2963.1,2964.0,38962000,Futures,RELIND,27250
2961.45,2024-03-01 10:19:00,NFO,28-MAR-2024,2964.45,2961.45,2964.0,38962000,Futures,RELIND,17000
2963.0,2024-03-01 10:20:00,NFO,28-MAR-2024,2963.4,2960.35,2961.45,38962000,Futures,RELIND,23000
2962.6,2024-03-01 10:21:00,NFO,28-MAR-2024,2964.5,2962.6,2963.0,38962250,Futures,RELIND,24500
2963.0,2024-03-01 10:22:00,NFO,28-MAR-2024,2963.0,2962.15,2962.6,38962250,Futures,RELIND,9250
2963.15,2024-03-01 10:23:00,NFO,28-MAR-2024,2964.0,2963.0,2963.0,38962250,Futures,RELIND,12250
2964.0,2024-03-01 10:24:00,NFO,28-MAR-2024,2964.0,2962.7,2963.45,38936250,Futures,RELIND,10250
2962.6,2024-03-01 10:25:00,NFO,28-MAR-2024,2964.2,2962.55,2964.0,38936250,Futures,RELIND,12500
2962.5,2024-03-01 10:26:00,NFO,28-MAR-2024,2962.5,2961.25,2962.5,38936250,Futures,RELIND,8250
2962.65,2024-03-01 10:27:00,NFO,28-MAR-2024,2963.05,2961.85,2962.5,38942750,Futures,RELIND,13750
2963.35,2024-03-01 10:28:00,NFO,28-MAR-2024,2964.7,2962.65,2962.65,38942750,Futures,RELIND,15250
2962.75,2024-03-01 10:29:00,NFO,28-MAR-2024,2963.8,2962.6,2963.35,38942750,Futures,RELIND,5750
2963.6,2024-03-01 10:30:00,NFO,28-MAR-2024,2963.6,2962.05,2962.75,38942750,Futures,RELIND,7250
2966.7,2024-03-01 10:31:00,NFO,28-MAR-2024,2966.7,2963.45,2963.6,38943000,Futures,RELIND,28500
2966.25,2024-03-01 10:32:00,NFO,28-MAR-2024,2969.0,2966.25,2966.7,38943000,Futures,RELIND,56250
2966.5,2024-03-01 10:33:00,NFO,28-MAR-2024,2968.2,2966.15,2966.5,38930750,Futures,RELIND,17750
2966.0,2024-03-01 10:34:00,NFO,28-MAR-2024,2967.45,2964.55,2966.5,38930750,Futures,RELIND,19750
2967.05,2024-03-01 10:35:00,NFO,28-MAR-2024,2967.05,2965.5,2966.0,38930750,Futures,RELIND,6500
2968.15,2024-03-01 10:36:00,NFO,28-MAR-2024,2969.35,2967.05,2967.05,38935750,Futures,RELIND,21000
2967.1,2024-03-01 10:37:00,NFO,28-MAR-2024,2968.2,2967.1,2968.15,38935750,Futures,RELIND,11250
