close,datetime,exchange_code,expiry_date,high,low,open,open_interest,product_type,stock_code,volume
972.9,2024-03-01 10:36:00,NFO,28-MAR-2024,973.25,972.6,972.8,62154225,Futures,TATMOT,22800
972.4,2024-03-01 10:37:00,NFO,28-MAR-2024,972.95,972.4,972.9,62154225,Futures,TATMOT,18525
972.6,2024-03-01 10:38:00,NFO,28-MAR-2024,973.25,972.4,972.4,62154225,Futures,TATMOT,21375
973.15,2024-03-01 10:39:00,NFO,28-MAR-2024,973.15,972.55,972.6,62148525,Futures,TATMOT,19950
973.7,2024-03-01 10:40:00,NFO,28-MAR-2024,973.7,972.65,973.15,62148525,Futures,TATMOT,42750
972.45,2024-03-01 10:41:00,NFO,28-MAR-2024,973.7,972.45,973.7,62148525,Futures,TATMOT,21375
972.25,2024-03-01 10:42:00,NFO,28-MAR-2024,972.6,972.05,972.45,62122875,Futures,TATMOT,28500
972.1,2024-03-01 10:43:00,NFO,28-MAR-2024,972.3,971.8,972.25,62122875,Futures,TATMOT,27075
971.35,2024-03-01 10:44:00,NFO,28-MAR-2024,972.1,971.35,972.1,62122875,Futures,TATMOT,41325
972.0,2024-03-01 10:45:00,NFO,28-MAR-2024,972.2,971.3,971.35,62117175,Futures,TATMOT,35625
972.05,2024-03-01 10:46:00,NFO,28-MAR-2024,972.1,971.85,972.0,62117175,Futures,TATMOT,8550
972.45,2024-03-01 10:47:00,NFO,28-MAR-2024,972.5,972.05,972.05,62117175,Futures,TATMOT,8550
972.45,2024-03-01 10:48:00,NFO,28-MAR-2024,972.45,972.0,972.45,62114325,Futures,TATMOT,19950
972.5,2024-03-01 10:49:00,NFO,28-MAR-2024,972.5,972.1,972.45,62114325,Futures,TATMOT,12825
972.6,2024-03-01 10:50:00,NFO,28-MAR-2024,972.9,972.5,972.5,62114325,Futures,TATMOT,17100
972.25,2024-03-01 10:51:00,NFO,28-MAR-2024,972.6,972.2,972.6,62110050,Futures,TATMOT,19950
972.45,2024-03-01 10:52:00,NFO,28-MAR-2024,972.45,972.2,972.25,62110050,Futures,TATMOT,5700
